# Instance: eil51.tsp
# Method: simulated-annealing
# output: step cost
0 1797
0.000000 1677
0.000000 1587
0.000000 1587
0.000000 1576
0.000000 1576
0.000000 1576
0.000000 1576
0.000000 1576
0.000000 1576
0.000000 1571
0.000000 1530
0.000000 1501
0.000000 1501
0.000000 1501
0.000000 1395
0.000000 1395
0.000000 1395
0.000000 1395
0.000000 1395
0.000000 1395
0.000000 1395
0.000000 1395
0.000000 1395
0.000000 1395
0.000000 1395
0.000000 1395
0.000000 1395
0.000000 1395
0.000000 1395
0.000000 1395
0.000000 1395
0.000000 1395
0.000000 1389
0.000000 1389
0.000000 1389
0.000000 1389
0.000000 1389
0.000000 1389
0.000000 1389
0.000000 1389
0.000000 1389
0.000000 1389
0.000000 1389
0.000000 1389
0.000000 1389
0.000000 1389
0.000000 1389
0.000000 1389
0.000000 1389
0.000000 1389
0.000000 1389
0.000000 1389
0.000000 1389
0.000000 1389
0.000000 1389
0.000000 1389
0.000000 1389
0.000000 1389
0.000000 1389
0.001000 1389
0.001000 1389
0.001000 1389
0.001000 1371
0.001000 1371
0.001000 1371
0.001000 1371
0.001000 1371
0.001000 1371
0.001000 1371
0.001000 1371
0.001000 1371
0.001000 1371
0.001000 1371
0.001000 1371
0.001000 1371
0.001000 1371
0.001000 1371
0.001000 1371
0.001000 1371
0.001000 1371
0.001000 1371
0.001000 1317
0.001000 1317
0.001000 1317
0.001000 1317
0.001000 1317
0.001000 1317
0.001000 1317
0.001000 1317
0.001000 1317
0.001000 1317
0.001000 1317
0.001000 1317
0.001000 1317
0.001000 1317
0.001000 1317
0.001000 1317
0.001000 1317
0.001000 1317
0.001000 1317
0.001000 1317
0.001000 1317
0.001000 1317
0.001000 1317
0.001000 1317
0.001000 1317
0.001000 1317
0.001000 1317
0.001000 1317
0.001000 1317
0.001000 1317
0.001000 1317
0.001000 1317
0.001000 1317
0.001000 1317
0.001000 1317
0.001000 1317
0.001000 1317
0.001000 1317
0.001000 1317
0.001000 1317
0.001000 1317
0.001000 1317
0.001000 1317
0.001000 1317
0.001000 1317
0.001000 1317
0.001000 1317
0.001000 1317
0.001000 1317
0.001000 1317
0.001000 1317
0.001000 1317
0.001000 1317
0.001000 1317
0.001000 1317
0.001000 1317
0.001000 1317
0.001000 1317
0.001000 1317
0.001000 1317
0.001000 1317
0.001000 1317
0.001000 1317
0.001000 1317
0.001000 1317
0.001000 1317
0.001000 1317
0.001000 1317
0.001000 1313
0.001000 1313
0.001000 1313
0.001000 1313
0.001000 1313
0.001000 1313
0.001000 1313
0.001000 1313
0.001000 1313
0.001000 1313
0.001000 1313
0.001000 1313
0.001000 1313
0.001000 1313
0.001000 1313
0.001000 1313
0.001000 1313
0.001000 1313
0.001000 1313
0.001000 1313
0.001000 1313
0.001000 1313
0.001000 1313
0.001000 1313
0.001000 1313
0.002000 1313
0.002000 1313
0.002000 1313
0.002000 1313
0.002000 1313
0.002000 1313
0.002000 1313
0.002000 1313
0.002000 1313
0.002000 1313
0.002000 1313
0.002000 1313
0.002000 1313
0.002000 1313
0.002000 1313
0.002000 1313
0.002000 1313
0.002000 1313
0.002000 1313
0.002000 1313
0.002000 1313
0.002000 1313
0.002000 1313
0.002000 1313
0.002000 1313
0.002000 1313
0.002000 1313
0.002000 1313
0.002000 1313
0.002000 1313
0.002000 1313
