# Instance: eil51.tsp
# Method: simulated-annealing
# output: step cost
0 1432
0.000000 1410
0.000000 1410
0.000000 1344
0.000000 1344
0.000000 1344
0.000000 1344
0.000000 1344
0.000000 1344
0.000000 1344
0.000000 1344
0.000000 1344
0.000000 1344
0.000000 1344
0.000000 1344
0.000000 1344
0.000000 1344
0.000000 1344
0.000000 1344
0.000000 1344
0.000000 1344
0.000000 1344
0.000000 1344
0.000000 1344
0.000000 1344
0.000000 1344
0.000000 1344
0.000000 1344
0.000000 1344
0.000000 1344
0.000000 1344
0.000000 1344
0.000000 1344
0.000000 1344
0.000000 1344
0.001000 1344
0.001000 1344
0.001000 1344
0.001000 1344
0.001000 1344
0.001000 1344
0.001000 1344
0.001000 1344
0.001000 1344
0.001000 1344
0.001000 1344
0.001000 1344
0.001000 1344
0.001000 1344
0.001000 1344
0.001000 1344
0.001000 1344
0.001000 1344
0.001000 1344
0.001000 1344
0.001000 1344
0.001000 1344
0.001000 1344
0.001000 1344
0.001000 1344
0.001000 1344
0.001000 1344
0.001000 1344
0.001000 1344
0.001000 1344
0.001000 1344
0.001000 1344
0.001000 1344
0.001000 1344
0.001000 1344
0.001000 1344
0.001000 1344
0.001000 1344
0.001000 1344
0.001000 1344
0.001000 1344
0.001000 1344
0.001000 1344
0.001000 1344
0.001000 1344
0.001000 1344
0.001000 1344
0.001000 1344
0.001000 1344
0.001000 1344
0.001000 1344
0.001000 1344
0.001000 1344
0.001000 1344
0.001000 1344
0.001000 1344
0.001000 1344
0.001000 1344
0.001000 1344
0.001000 1344
0.001000 1344
0.001000 1344
0.001000 1344
0.001000 1344
0.002000 1344
0.002000 1344
0.002000 1344
0.002000 1344
0.002000 1344
0.002000 1344
0.002000 1344
0.002000 1344
0.002000 1344
0.002000 1344
0.002000 1344
0.002000 1344
0.002000 1344
0.002000 1344
0.002000 1344
0.002000 1344
0.002000 1344
0.002000 1344
0.002000 1344
0.002000 1325
0.002000 1325
0.002000 1325
0.002000 1325
0.002000 1325
0.002000 1325
0.002000 1325
0.002000 1325
0.002000 1325
0.002000 1325
0.002000 1325
0.002000 1325
0.002000 1325
0.002000 1325
0.002000 1325
0.002000 1325
0.002000 1325
0.002000 1325
0.002000 1325
0.002000 1325
0.002000 1325
0.002000 1325
0.002000 1325
0.002000 1325
0.002000 1325
0.002000 1325
0.002000 1325
0.002000 1325
0.002000 1325
0.002000 1325
0.002000 1325
0.002000 1325
0.002000 1325
0.002000 1325
0.002000 1325
0.002000 1325
0.002000 1325
0.002000 1325
0.002000 1325
0.002000 1325
0.002000 1325
0.002000 1325
0.002000 1325
0.002000 1325
0.002000 1325
0.002000 1325
0.002000 1325
0.002000 1325
0.002000 1325
0.002000 1325
0.002000 1325
0.002000 1325
0.002000 1325
0.002000 1307
0.002000 1307
0.002000 1284
0.002000 1284
0.002000 1284
0.002000 1284
0.002000 1284
0.002000 1284
0.002000 1284
0.002000 1284
0.002000 1284
0.002000 1284
0.002000 1284
0.002000 1284
0.002000 1284
0.002000 1284
0.002000 1284
0.002000 1284
0.002000 1284
0.002000 1284
0.002000 1284
0.002000 1284
0.002000 1284
0.002000 1284
0.002000 1284
0.002000 1284
0.002000 1284
0.003000 1188
0.003000 1188
0.003000 1188
0.003000 1188
0.003000 1188
0.003000 1188
0.003000 1188
0.003000 1188
0.003000 1188
0.003000 1188
0.003000 1188
0.003000 1188
0.003000 1188
0.003000 1188
0.003000 1188
0.003000 1188
0.003000 1188
0.003000 1188
0.003000 1188
0.003000 1188
0.003000 1188
0.003000 1188
0.003000 1188
0.003000 1188
0.003000 1188
0.003000 1188
0.003000 1188
0.003000 1188
0.003000 1188
0.003000 1188
0.003000 1188
0.003000 1188
0.003000 1188
0.003000 1188
0.003000 1188
0.003000 1188
0.003000 1188
0.003000 1188
0.003000 1188
0.003000 1188
0.003000 1188
0.003000 1188
0.003000 1188
0.003000 1188
0.003000 1188
0.003000 1188
0.003000 1188
0.003000 1188
0.003000 1188
0.003000 1188
0.003000 1188
0.003000 1188
0.003000 1188
0.003000 1188
0.003000 1188
0.003000 1188
0.003000 1188
0.003000 1188
0.003000 1188
0.003000 1188
0.003000 1188
0.003000 1188
0.003000 1188
0.003000 1188
0.003000 1188
0.003000 1188
0.003000 1188
0.003000 1188
0.003000 1188
0.003000 1188
0.003000 1188
0.003000 1188
0.003000 1188
0.003000 1188
0.003000 1188
0.003000 1188
0.003000 1188
0.003000 1188
0.003000 1188
0.003000 1188
0.003000 1188
0.003000 1188
0.003000 1188
0.003000 1188
0.003000 1188
0.003000 1188
0.003000 1188
0.003000 1188
0.003000 1188
0.003000 1188
0.003000 1188
0.003000 1188
0.003000 1188
0.003000 1188
0.003000 1188
0.003000 1188
0.003000 1188
