# Instance: eil51.tsp
# Method: simulated-annealing
# output: step cost
0 1662
0.000000 1505
0.000000 1497
0.000000 1493
0.000000 1493
0.000000 1493
0.000000 1493
0.000000 1493
0.000000 1493
0.000000 1493
0.000000 1493
0.000000 1493
0.000000 1493
0.000000 1493
0.000000 1493
0.000000 1493
0.000000 1493
0.000000 1493
0.000000 1493
0.000000 1493
0.000000 1384
0.000000 1384
0.000000 1384
0.000000 1384
0.000000 1384
0.000000 1384
0.000000 1384
0.000000 1384
0.000000 1384
0.000000 1384
0.000000 1384
0.000000 1384
0.000000 1384
0.000000 1384
0.000000 1384
0.000000 1384
0.000000 1384
0.000000 1384
0.000000 1384
0.000000 1384
0.000000 1384
0.000000 1384
0.000000 1384
0.000000 1384
0.000000 1384
0.000000 1384
0.000000 1384
0.000000 1384
0.000000 1384
0.000000 1384
0.000000 1384
0.000000 1384
0.000000 1384
0.000000 1384
0.000000 1384
0.000000 1384
0.000000 1384
0.000000 1384
0.000000 1384
0.000000 1384
0.000000 1384
0.000000 1384
0.000000 1384
0.000000 1384
0.000000 1384
0.000000 1384
0.000000 1384
0.000000 1380
0.000000 1380
0.000000 1380
0.000000 1380
0.000000 1380
0.000000 1380
0.000000 1380
0.000000 1380
0.000000 1380
0.000000 1380
0.000000 1380
0.000000 1380
0.000000 1380
0.000000 1380
0.000000 1380
0.000000 1380
0.000000 1380
0.000000 1380
0.000000 1308
0.000000 1232
0.000000 1232
0.000000 1232
0.000000 1232
0.000000 1232
0.000000 1232
0.000000 1232
0.000000 1232
0.000000 1232
0.000000 1232
0.000000 1232
0.000000 1232
0.000000 1232
0.000000 1232
0.000000 1232
0.000000 1232
0.000000 1232
0.000000 1232
0.000000 1232
0.000000 1232
0.000000 1232
0.000000 1232
0.001000 1232
0.001000 1232
0.001000 1232
0.001000 1232
0.001000 1232
0.001000 1232
0.001000 1232
0.001000 1232
0.001000 1232
0.001000 1232
0.001000 1232
0.001000 1232
0.001000 1232
0.001000 1232
0.001000 1232
0.001000 1232
0.001000 1232
0.001000 1232
0.001000 1232
0.001000 1232
0.001000 1232
0.001000 1232
0.001000 1232
0.001000 1232
0.001000 1232
0.001000 1232
0.001000 1232
0.001000 1232
0.001000 1232
0.001000 1232
0.001000 1232
0.001000 1232
0.001000 1232
0.001000 1232
0.001000 1232
0.001000 1232
0.001000 1232
0.001000 1232
0.001000 1232
0.001000 1232
0.001000 1232
0.001000 1232
0.001000 1232
0.001000 1232
0.001000 1232
0.001000 1232
0.001000 1232
0.001000 1232
0.001000 1232
0.001000 1232
0.001000 1232
0.001000 1232
0.001000 1232
0.001000 1232
0.001000 1232
0.001000 1232
0.001000 1232
0.001000 1232
0.001000 1232
0.001000 1232
0.001000 1232
0.001000 1232
0.001000 1232
0.001000 1232
0.001000 1232
0.001000 1232
0.001000 1232
0.001000 1232
0.001000 1232
0.001000 1232
0.001000 1232
0.001000 1232
0.001000 1232
0.001000 1232
0.001000 1232
0.001000 1232
0.001000 1232
0.001000 1232
0.001000 1232
0.001000 1232
0.001000 1232
0.001000 1232
0.001000 1232
0.001000 1232
0.001000 1232
0.001000 1232
0.001000 1232
0.001000 1232
0.001000 1232
0.001000 1232
0.001000 1232
0.001000 1232
0.001000 1232
0.001000 1232
0.001000 1232
0.001000 1232
0.001000 1232
0.001000 1232
0.001000 1232
0.001000 1232
0.001000 1232
0.001000 1232
0.001000 1232
0.001000 1232
0.001000 1232
0.001000 1232
0.001000 1232
0.001000 1232
0.001000 1232
0.001000 1232
0.001000 1232
0.001000 1232
0.001000 1232
0.001000 1232
0.001000 1232
0.001000 1232
0.001000 1232
0.002000 1232
0.002000 1232
0.002000 1232
0.002000 1232
0.002000 1232
0.002000 1232
0.002000 1232
0.002000 1232
0.002000 1232
0.002000 1232
0.002000 1232
0.002000 1232
0.002000 1232
0.002000 1232
0.002000 1232
0.002000 1232
0.002000 1232
0.002000 1232
0.002000 1232
0.002000 1232
0.002000 1232
0.002000 1232
0.002000 1232
0.002000 1232
0.002000 1232
0.002000 1232
0.002000 1232
0.002000 1232
0.002000 1232
0.002000 1232
0.002000 1232
0.002000 1232
0.002000 1232
0.002000 1232
0.002000 1232
0.002000 1232
0.002000 1215
0.002000 1215
0.002000 1215
0.002000 1215
0.002000 1215
0.002000 1215
0.002000 1215
0.002000 1215
0.002000 1215
0.002000 1215
0.002000 1215
0.002000 1215
0.002000 1215
0.002000 1215
0.002000 1215
0.002000 1215
0.002000 1215
0.002000 1215
0.002000 1215
0.002000 1215
0.002000 1215
0.002000 1215
0.002000 1215
0.002000 1215
0.002000 1215
0.002000 1215
0.002000 1215
0.002000 1215
0.002000 1215
0.002000 1215
0.002000 1215
0.002000 1215
0.002000 1215
0.002000 1215
0.002000 1215
0.002000 1215
0.002000 1215
0.002000 1215
0.002000 1215
0.002000 1215
0.002000 1215
0.002000 1215
0.002000 1215
0.002000 1215
0.002000 1215
0.002000 1215
0.002000 1215
0.002000 1215
0.002000 1215
0.002000 1215
0.002000 1215
0.002000 1215
0.002000 1215
0.002000 1215
0.002000 1215
0.002000 1215
0.002000 1205
0.002000 1205
0.002000 1205
0.002000 1205
0.002000 1205
0.002000 1205
0.002000 1205
0.002000 1205
0.002000 1205
0.002000 1205
0.002000 1205
0.002000 1205
0.002000 1205
0.002000 1205
0.002000 1205
0.002000 1205
0.002000 1205
0.003000 1205
0.003000 1205
0.003000 1205
0.003000 1205
0.003000 1205
0.003000 1205
0.003000 1205
0.003000 1205
0.003000 1205
0.003000 1205
